Time,Fz,Mz
6.04727,-0.772046,-2.55262
6.05715,-0.751469,-2.58348
6.06709,-0.844065,-2.57834
6.07717,-0.772046,-2.50632
6.08718,-0.910939,-2.69151
6.09735,-0.972669,-2.69151
6.10708,-0.802911,-2.53718
6.11724,-0.90065,-2.59892
6.12731,-0.772046,-2.55262
6.13708,-0.700028,-2.42401
6.14727,-0.792623,-2.59892
6.15716,-0.77719,-2.5629
6.16731,-0.8132,-2.54233
6.1773,-0.910939,-2.68637
6.1873,-0.787479,-2.51146
6.19736,-0.818344,-2.51146
6.20718,-0.859497,-2.48574
6.2173,-0.782335,-2.54747
6.22719,-0.741181,-2.61949
6.23723,-0.87493,-2.66579
6.2473,-0.83892,-2.52689
6.25717,-0.802911,-2.57319
6.26733,-0.844065,-2.61435
6.27726,-0.844065,-2.52689
6.28735,-0.736037,-2.50632
6.29717,-0.808055,-2.58863
6.3073,-0.823488,-2.58863
6.31731,-0.808055,-2.56805
6.32713,-0.880074,-2.6555
6.33724,-0.910939,-2.58348
6.34733,-0.844065,-2.5629
6.35707,-0.844065,-2.59377
6.36733,-0.751469,-2.50117
6.37735,-0.730893,-2.53204
6.38724,-0.977813,-2.67608
6.39729,-0.83892,-2.58863
6.407,-0.782335,-2.52689
6.41716,-0.71546,-2.54233
6.4272,-0.931515,-2.57319
6.43698,-0.818344,-2.58863
6.44717,-0.694884,-2.6092
6.45702,-0.890362,-2.69666
6.46723,-0.792623,-2.58863
6.47729,-0.802911,-2.5629
6.48692,-0.895506,-2.72238
6.49704,-0.916083,-2.67608
6.50695,-0.844065,-2.56805
6.51708,-0.761758,-2.53204
6.52714,-0.854353,-2.45487
6.5374,-0.833776,-2.59892
6.54713,-0.705172,-2.44973
6.55705,-0.823488,-2.58348
6.56719,-0.890362,-2.52175
6.57733,-0.849209,-2.56805
6.58709,-0.849209,-2.50632
6.59717,-0.751469,-2.61949
6.60703,-0.705172,-2.40857
6.61715,-0.849209,-2.59377
6.62713,-0.684595,-2.44458
6.63701,-0.823488,-2.59377
6.64715,-0.90065,-2.57834
6.65701,-0.746325,-2.42915
6.66708,-0.921227,-2.64007
6.67719,-0.90065,-2.58348
6.68705,-0.921227,-2.70695
6.69721,-0.761758,-2.53718
6.70697,-0.849209,-2.5166
6.71713,-0.988101,-2.64007
6.72704,-0.890362,-2.65036
6.73721,-0.854353,-2.58863
6.74725,-0.766902,-2.59892
6.75706,-0.916083,-2.69151
6.76731,-0.756614,-2.57834
6.77718,-0.756614,-2.63493
6.78741,-0.622865,-2.43429
6.79721,-0.854353,-2.56805
6.80708,-0.818344,-2.55776
6.81727,-0.895506,-2.64521
6.82736,-0.756614,-2.58863
6.83723,-0.725749,-2.5166
6.84732,-0.741181,-2.43944
6.85711,-0.782335,-2.5629
6.86731,-0.730893,-2.59892
6.87726,-0.71546,-2.53204
6.88727,-0.766902,-2.50117
6.89735,-0.818344,-2.46002
6.90727,-0.864641,-2.5629
6.91736,-0.849209,-2.56805
6.92742,-0.87493,-2.65036
6.93726,-0.782335,-2.52689
6.94725,-0.87493,-2.52689
6.95736,-0.854353,-2.49603
6.96715,-0.756614,-2.44973
6.97735,-0.828632,-2.55776
6.98725,-0.741181,-2.54233
6.99742,-0.941804,-2.66065
7.00713,-0.808055,-2.57834
7.01734,-1.00868,-2.66065
7.0274,-0.905795,-2.65036
7.03725,-0.808055,-2.68123
7.04731,-0.828632,-2.6555
7.05717,-0.859497,-2.60406
7.06716,-0.910939,-2.68123
7.07713,-0.828632,-2.54747
7.08715,-0.869785,-2.5629
7.09747,-0.90065,-2.58863
7.10732,-0.65373,-2.43944
7.11699,-0.859497,-2.50632
7.12707,-0.83892,-2.55262
7.13713,-0.802911,-2.48059
7.14735,-0.926371,-2.58863
7.15721,-0.880074,-2.58863
7.16715,-0.988101,-2.7018
7.17718,-0.828632,-2.5629
7.18715,-0.833776,-2.58348
7.19721,-0.926371,-2.66579
7.20693,-0.787479,-2.59892
