Time,Fz,Mz
5.9096,-0.149602,-0.0884469
5.91959,-0.123881,0.0967515
5.92958,-0.252485,0.0247299
5.93967,-0.206187,0.112185
5.94959,-0.231908,-0.0164253
5.95946,-0.00556484,0.173918
5.96988,-0.00556484,0.0092967
5.97952,-0.0981599,0.0607407
5.98958,-0.175322,-0.000992107
5.99969,-0.123881,0.0401631
6.00961,-0.216476,-0.0267141
6.02005,-0.0621507,0.0658851
6.0296,-0.211332,-0.0833025
6.03969,-0.123881,0.137907
6.04974,-0.185611,-0.0267141
6.05954,0.0150118,0.10704
6.06977,-0.165034,0.0350187
6.07957,-0.144457,0.0195855
6.08968,-0.0878716,-0.0421473
6.09972,-0.0261415,0.204784
6.10971,-0.072439,0.127618
6.11965,-0.0621507,0.0144411
6.12948,-0.175322,-0.0267141
6.13972,-0.201043,0.15334
6.14956,-0.190755,0.0453075
6.15955,-0.0981599,0.10704
6.16974,-0.149602,-0.114169
6.1796,-0.000420669,-0.0421473
6.18969,-0.103304,-0.000992107
6.19969,-0.0827274,0.0658851
6.20939,-0.00556484,0.209928
6.2197,-0.0209973,0.122474
6.22958,-0.129025,-0.0421473
6.23972,-0.0981599,0.0864627
6.24972,-0.0672949,0.122474
6.25966,-0.0981599,0.0504519
6.26978,-0.139313,-0.00613651
6.27973,-0.0878716,0.0761739
6.28974,-0.0158532,0.132762
6.29953,-0.123881,0.101896
6.30957,-0.154746,0.0401631
6.31971,-0.0261415,0.0555963
6.32951,-0.129025,0.0607407
6.33978,-0.15989,0.0041523
6.34974,-0.0570065,0.0195855
6.35976,-0.247341,0.0195855
6.36975,-0.118737,0.0041523
6.37971,-0.0981599,0.0555963
6.38978,-0.103304,0.0092967
6.39959,0.107607,0.189351
6.40984,-0.0930157,0.0967515
6.41973,-0.0570065,-0.0112809
6.42975,-0.154746,-0.124458
6.43972,-0.0775832,0.10704
6.44972,-0.22162,0.0710295
6.45947,-0.072439,-0.0524361
6.46974,-0.0518624,-0.0318585
6.47944,-0.149602,0.240795
6.48976,-0.0981599,0.0710295
6.49974,-0.0878716,-0.0370029
6.50966,-0.175322,0.0247299
6.51976,-0.072439,0.163629
6.52957,-0.0570065,0.0247299
6.53966,0.0921744,0.19964
6.54968,-0.149602,-0.0164253
6.55956,-0.170178,0.0710295
6.56973,-0.113592,-0.00613651
6.57974,-0.0467182,-0.0112809
6.58977,-0.195899,-0.0421473
6.59971,-0.0775832,0.101896
6.60977,-0.0158532,0.0555963
6.61966,-0.165034,0.0864627
6.62953,-0.0827274,-0.000992107
6.63974,-0.175322,0.0813183
6.64972,-0.113592,0.0504519
6.65959,0.020156,0.0864627
6.66971,-0.108448,-0.0781581
6.67971,-0.154746,0.0350187
6.68975,-0.0827274,0.0864627
6.69962,-0.103304,-0.0215697
6.70958,-0.231908,-0.134747
6.71956,-0.0775832,0.117329
6.72969,-0.0621507,-0.0318585
6.73988,-0.0775832,0.117329
6.74969,-0.175322,0.0144411
6.75973,-0.0158532,0.112185
6.76978,-0.041574,0.148196
6.77959,-0.0467182,0.0504519
